wu,wr,wd,wl,au,ar,ad,al,bu,br,bd,bl,dis,direction
252,420,348,180,0,0,1,0,1.0,0.0,0.0,0.0,252.03174403237384,2
260,420,340,180,0,0,1,0,1.0,0.0,0.0,0.0,244.0327846827143,2
268,420,332,180,0,0,1,0,1.0,0.0,0.0,0.0,236.03389587091087,2
276,420,324,180,0,0,1,0,1.0,0.0,0.0,0.0,228.0350850198276,2
284,420,316,180,0,0,1,0,1.0,0.0,0.0,0.0,220.03636063160107,2
292,420,308,180,0,0,1,0,1.0,0.0,0.0,0.0,212.03773249117714,2
300,420,300,180,0,0,1,0,1.0,0.0,0.0,0.0,204.0392119177096,2
308,420,292,180,0,0,1,0,1.0,0.0,0.0,0.0,196.04081207748553,2
316,420,284,180,0,0,1,0,1.0,0.0,0.0,0.0,188.04254837669055,2
324,420,276,180,0,0,1,0,1.0,0.0,0.0,0.0,180.0444389588304,2
332,420,268,180,0,0,1,0,1.0,0.0,0.0,0.0,172.04650534085255,2
340,420,260,180,0,0,1,0,1.0,0.0,0.0,0.0,164.04877323527901,2
348,420,252,180,0,0,1,0,1.0,0.0,0.0,0.0,156.05127362504928,2
356,420,244,180,0,0,1,0,1.0,0.0,0.0,0.0,148.05404418657398,2
364,420,236,180,0,0,1,0,1.0,0.0,0.0,0.0,140.05713120009278,2
372,420,228,180,0,0,1,0,1.0,0.0,0.0,0.0,132.06059215375342,2
380,420,220,180,0,0,1,0,1.0,0.0,0.0,0.0,124.06449935416659,2
388,420,212,180,0,0,1,0,1.0,0.0,0.0,0.0,116.06894502837527,2
396,420,204,180,0,0,1,0,1.0,0.0,0.0,0.0,108.07404868885037,2
404,420,196,180,0,0,1,0,1.0,0.0,0.0,0.0,100.07996802557443,2
412,420,188,180,0,0,1,0,1.0,0.0,0.0,0.0,92.0869154657707,2
420,420,180,180,0,0,1,0,1.0,0.0,0.0,0.0,84.09518416651456,2
428,420,172,180,0,0,1,0,1.0,0.0,0.0,0.0,76.10519036176179,2
436,420,164,180,0,0,1,0,1.0,0.0,0.0,0.0,68.11754546370561,2
444,420,156,180,0,0,1,0,1.0,0.0,0.0,0.0,60.13318551349163,2
452,420,148,180,0,0,1,0,1.0,0.0,0.0,0.0,52.15361924162119,2
460,420,140,180,0,0,1,0,1.0,0.0,0.0,0.0,44.181444068749045,2
468,420,132,180,0,0,1,0,1.0,0.0,0.0,0.0,36.22154055254967,2
476,420,124,180,1,0,0,0,1.0,0.0,0.0,0.0,401.7959681231259,0
468,412,132,188,1,0,0,0,0.0,0.0,0.0,1.0,390.486875579705,0
460,404,140,196,1,0,0,0,0.0,0.0,0.0,1.0,379.17805843693014,0
452,396,148,204,1,0,0,0,0.0,0.0,0.0,1.0,367.8695420933894,0
444,388,156,212,1,0,0,0,0.0,0.0,0.0,1.0,356.5613551690648,0
436,380,164,220,1,0,0,0,0.0,0.0,0.0,1.0,345.2535300326414,0
428,372,172,228,1,0,0,0,0.0,0.0,0.0,1.0,333.94610343586885,0
420,364,180,236,1,0,0,0,0.0,0.0,0.0,1.0,322.6391172812125,0
412,356,188,244,1,0,0,0,,,,,311.33261955664074,0
404,348,196,252,1,0,0,0,,,,,300.0266654815868,0
396,340,204,260,1,0,0,0,,,,,288.7213189218974,0
388,332,212,268,1,0,0,0,,,,,277.41665415039523,0
380,324,220,276,1,0,0,0,,,,,266.11275805567834,0
372,316,228,284,1,0,0,0,,,,,254.80973293812778,0
364,308,236,292,1,0,0,0,,,,,243.50770008359078,0
356,300,244,300,1,0,0,0,,,,,232.20680437919987,0
348,292,252,308,1,0,0,0,,,,,220.90722034374522,0
340,284,260,316,1,0,0,0,,,,,209.60916010518244,0
332,276,268,324,1,0,0,0,,,,,198.31288409984865,0
324,268,276,332,1,0,0,0,,,,,187.01871564097536,0
316,260,284,340,1,0,0,0,,,,,175.72706109191037,0
308,252,292,348,1,0,0,0,,,,,164.43843832875572,0
300,244,300,356,1,0,0,0,,,,,153.15351775261317,0
292,236,308,364,1,0,0,0,,,,,141.8731828077456,0
284,228,316,372,1,0,0,0,,,,,130.59862173851607,0
276,220,324,380,1,0,0,0,,,,,119.33147112141039,0
268,212,332,388,1,0,0,0,,,,,108.07404868885037,0
260,204,340,396,1,0,0,0,,,,,96.82974749528164,0
252,196,348,404,1,0,0,0,,,,,85.60373823613078,0
244,188,356,412,1,0,0,0,,,,,74.4043009509531,0
236,180,364,420,1,0,0,0,,,,,63.245553203367585,0
228,172,372,428,1,0,0,0,,,,,52.15361924162119,0
220,164,380,436,1,0,0,0,,,,,41.182520563948,0
212,156,388,444,0,0,1,0,,,,,92.0869154657707,2
220,148,380,452,0,0,1,0,0.0,0.0,0.0,1.0,80.99382692526635,2
228,140,372,460,0,0,1,0,0.0,0.0,0.0,1.0,69.9714227381436,2
236,132,364,468,0,0,1,0,0.0,0.0,0.0,1.0,59.0592922409336,2
244,124,356,476,0,0,1,0,0.0,0.0,0.0,1.0,48.33218389437829,2
252,116,348,484,0,0,1,0,0.0,0.0,0.0,1.0,37.94733192202055,2
260,108,340,492,0,0,1,0,0.0,0.0,0.0,1.0,271.5879231482873,2
268,116,332,484,0,0,1,0,1.0,0.0,0.0,0.0,262.4804754643667,2
276,124,324,476,0,0,1,0,1.0,0.0,0.0,0.0,253.55078386784766,2
284,132,316,468,0,0,1,0,1.0,0.0,0.0,0.0,244.8182999695897,2
292,140,308,460,0,0,1,0,1.0,0.0,0.0,0.0,236.30488780387088,2
300,148,300,452,0,0,1,0,1.0,0.0,0.0,0.0,228.0350850198276,2
308,156,292,444,1,0,0,0,1.0,0.0,0.0,0.0,220.03636063160107,2
308,164,292,436,1,0,0,0,0.0,1.0,0.0,0.0,212.03773249117714,2
308,172,292,428,1,0,0,0,0.0,1.0,0.0,0.0,204.0392119177096,2
308,180,292,420,1,0,0,0,0.0,1.0,0.0,0.0,196.04081207748553,2
308,188,292,412,1,0,0,0,0.0,1.0,0.0,0.0,188.04254837669055,2
308,196,292,404,1,0,0,0,0.0,1.0,0.0,0.0,180.0444389588304,2
308,204,292,396,1,0,0,0,0.0,1.0,0.0,0.0,172.04650534085255,2
308,212,292,388,1,0,0,0,0.0,1.0,0.0,0.0,164.04877323527901,2
308,220,292,380,1,0,0,0,0.0,1.0,0.0,0.0,156.05127362504928,2
308,228,292,372,1,0,0,0,0.0,1.0,0.0,0.0,148.05404418657398,2
308,236,292,364,1,0,0,0,0.0,1.0,0.0,0.0,140.05713120009278,2
308,244,292,356,1,0,0,0,0.0,1.0,0.0,0.0,132.06059215375342,2
308,252,292,348,1,0,0,0,0.0,1.0,0.0,0.0,124.06449935416659,2
308,260,292,340,1,0,0,0,0.0,1.0,0.0,0.0,116.06894502837527,2
308,268,292,332,1,0,0,0,0.0,1.0,0.0,0.0,108.07404868885037,2
308,276,292,324,1,0,0,0,0.0,1.0,0.0,0.0,100.07996802557443,2
308,284,292,316,1,0,0,0,0.0,1.0,0.0,0.0,92.0869154657707,2
308,292,292,308,1,0,0,0,0.0,1.0,0.0,0.0,84.09518416651456,2
308,300,292,300,1,0,0,0,0.0,1.0,0.0,0.0,76.10519036176179,2
308,308,292,292,1,0,0,0,0.0,1.0,0.0,0.0,68.11754546370561,2
308,316,292,284,1,0,0,0,0.0,1.0,0.0,0.0,60.13318551349163,2
308,324,292,276,1,0,0,0,0.0,1.0,0.0,0.0,52.15361924162119,2
308,332,292,268,1,0,0,0,0.0,1.0,0.0,0.0,44.181444068749045,2
308,340,292,260,1,0,0,0,0.0,1.0,0.0,0.0,36.22154055254967,2
308,348,292,252,1,0,0,0,0.0,1.0,0.0,0.0,260.76809620810593,3
300,356,300,244,1,0,0,0,,,,,249.73586046060746,3
292,364,308,236,1,0,0,0,,,,,238.72997298202839,3
284,372,316,228,1,0,0,0,,,,,227.75425352778814,3
276,380,324,220,1,0,0,0,,,,,216.81328372588243,3
268,388,332,212,1,0,0,0,,,,,205.91260281974002,3
260,396,340,204,1,0,0,0,,,,,195.05896544378575,3
252,404,348,196,1,0,0,0,,,,,184.26068490049633,3
244,412,356,188,1,0,0,0,,,,,173.5280957078709,3
236,420,364,180,1,0,0,0,,,,,162.87418457201866,3
228,428,372,172,1,0,0,0,,,,,152.31546211727817,3
220,436,380,164,1,0,0,0,,,,,141.8731828077456,3
212,444,388,156,1,0,0,0,,,,,131.5750736271882,3
204,452,396,148,1,0,0,0,,,,,121.45781160551181,3
196,460,404,140,1,0,0,0,,,,,111.57060544785082,3
188,468,412,132,1,0,0,0,,,,,101.9803902718557,3
180,476,420,124,1,0,0,0,,,,,92.77930803794561,3
172,484,428,116,1,0,0,0,,,,,84.09518416651456,2
172,492,428,108,1,0,0,0,0.0,1.0,0.0,0.0,76.10519036176179,2
172,500,428,100,1,0,0,0,0.0,1.0,0.0,0.0,68.11754546370561,2
172,508,428,92,1,0,0,0,0.0,1.0,0.0,0.0,60.13318551349163,2
172,516,428,84,1,0,0,0,0.0,1.0,0.0,0.0,52.15361924162119,2
172,524,428,76,1,0,0,0,0.0,1.0,0.0,0.0,44.181444068749045,2
172,532,428,68,1,0,0,0,0.0,1.0,0.0,0.0,36.22154055254967,2
172,540,428,60,1,0,0,0,0.0,1.0,0.0,0.0,457.92575817483777,0
164,532,436,68,1,0,0,0,0.0,0.0,1.0,0.0,447.89284432774764,0
156,524,444,76,1,0,0,0,0.0,0.0,1.0,0.0,437.92236754931804,0
148,516,452,84,1,0,0,0,0.0,0.0,1.0,0.0,428.01869118065395,0
140,508,460,92,1,0,0,0,0.0,0.0,1.0,0.0,418.186561237924,0
132,500,468,100,1,0,0,0,0.0,0.0,1.0,0.0,408.431144747802,0
124,492,476,108,1,0,0,0,0.0,0.0,1.0,0.0,398.7580720186113,0
116,484,484,116,1,0,0,0,0.0,0.0,1.0,0.0,389.1734831665693,0
108,476,492,124,1,0,0,0,0.0,0.0,1.0,0.0,379.68407920269715,0
100,468,500,132,1,0,0,0,0.0,0.0,1.0,0.0,370.29717795305976,0
92,460,508,140,1,0,0,0,,,,,361.0207750254824,0
84,452,516,148,1,0,0,0,,,,,351.86360993998795,0
76,444,524,156,1,0,0,0,,,,,342.8352373954579,0
68,436,532,164,1,0,0,0,,,,,333.94610343586885,0
60,428,540,172,1,0,0,0,,,,,325.2076259868455,0
52,420,548,180,1,0,0,0,,,,,316.6322788346128,0
44,412,556,188,1,0,0,0,,,,,308.23367758893573,0
36,404,564,196,1,0,0,0,,,,,300.0266654815868,2
36,396,564,204,1,0,0,0,0.0,0.0,0.0,1.0,292.0273959751037,2
36,388,564,212,1,0,0,0,0.0,0.0,0.0,1.0,284.0281676172277,2
36,380,564,220,1,0,0,0,0.0,0.0,0.0,1.0,276.02898398537786,2
36,372,564,228,1,0,0,0,0.0,0.0,0.0,1.0,268.02984908401527,2
36,364,564,236,1,0,0,0,0.0,0.0,0.0,1.0,260.0307674103201,2
36,356,564,244,1,0,0,0,0.0,0.0,0.0,1.0,252.03174403237384,2
36,348,564,252,1,0,0,0,0.0,0.0,0.0,1.0,244.0327846827143,2
36,340,564,260,1,0,0,0,0.0,0.0,0.0,1.0,236.03389587091087,2
36,332,564,268,1,0,0,0,0.0,0.0,0.0,1.0,228.0350850198276,2
36,324,564,276,1,0,0,0,0.0,0.0,0.0,1.0,220.03636063160107,2
36,316,564,284,1,0,0,0,0.0,0.0,0.0,1.0,212.03773249117714,2
36,308,564,292,1,0,0,0,0.0,0.0,0.0,1.0,204.0392119177096,2
36,300,564,300,1,0,0,0,0.0,0.0,0.0,1.0,196.04081207748553,2
36,292,564,308,1,0,0,0,0.0,0.0,0.0,1.0,188.04254837669055,2
36,284,564,316,1,0,0,0,0.0,0.0,0.0,1.0,180.0444389588304,2
36,276,564,324,1,0,0,0,0.0,0.0,0.0,1.0,172.04650534085255,2
36,268,564,332,1,0,0,0,0.0,0.0,0.0,1.0,164.04877323527901,2
36,260,564,340,1,0,0,0,0.0,0.0,0.0,1.0,156.05127362504928,2
36,252,564,348,1,0,0,0,0.0,0.0,0.0,1.0,148.05404418657398,2
36,244,564,356,1,0,0,0,0.0,0.0,0.0,1.0,140.05713120009278,2
36,236,564,364,1,0,0,0,0.0,0.0,0.0,1.0,132.06059215375342,2
36,228,564,372,1,0,0,0,0.0,0.0,0.0,1.0,124.06449935416659,2
36,220,564,380,1,0,0,0,0.0,0.0,0.0,1.0,116.06894502837527,2
36,212,564,388,1,0,0,0,0.0,0.0,0.0,1.0,108.07404868885037,2
36,204,564,396,1,0,0,0,0.0,0.0,0.0,1.0,100.07996802557443,2
36,196,564,404,1,0,0,0,0.0,0.0,0.0,1.0,92.0869154657707,2
36,188,564,412,1,0,0,0,0.0,0.0,0.0,1.0,84.09518416651456,2
36,180,564,420,1,0,0,0,0.0,0.0,0.0,1.0,76.10519036176179,2
36,172,564,428,1,0,0,0,0.0,0.0,0.0,1.0,68.11754546370561,2
36,164,564,436,1,0,0,0,0.0,0.0,0.0,1.0,60.13318551349163,2
36,156,564,444,1,0,0,0,0.0,0.0,0.0,1.0,52.15361924162119,2
36,148,564,452,1,0,0,0,0.0,0.0,0.0,1.0,44.181444068749045,2
36,140,564,460,1,0,0,0,0.0,0.0,0.0,1.0,36.22154055254967,2
36,132,564,468,0,0,1,0,0.0,0.0,0.0,1.0,516.7591315109971,2
44,140,556,460,0,0,1,0,1.0,0.0,0.0,0.0,508.3935483461607,2
52,148,548,452,0,0,1,0,1.0,0.0,0.0,0.0,500.1439792699698,2
60,156,540,444,0,0,1,0,1.0,0.0,0.0,0.0,492.0162598939186,2
68,164,532,436,0,0,1,0,1.0,0.0,0.0,0.0,484.0165286433925,2
76,164,524,436,0,0,1,0,1.0,0.0,0.0,0.0,476.01680642599166,2
84,164,516,436,0,0,1,0,1.0,0.0,0.0,0.0,468.0170937049201,2
92,164,508,436,0,0,1,0,1.0,0.0,0.0,0.0,460.01739097560215,2
100,164,500,436,0,0,1,0,1.0,0.0,0.0,0.0,452.01769876853274,2
108,164,492,436,0,0,1,0,1.0,0.0,0.0,0.0,444.01801765243715,2
116,164,484,436,0,0,1,0,1.0,0.0,0.0,0.0,436.01834823777773,2
124,164,476,436,0,0,1,0,1.0,0.0,0.0,0.0,428.01869118065395,2
132,164,468,436,0,0,1,0,1.0,0.0,0.0,0.0,420.01904718714843,2
140,164,460,436,0,0,1,0,1.0,0.0,0.0,0.0,412.0194170181789,2
148,164,452,436,0,0,1,0,1.0,0.0,0.0,0.0,404.01980149492675,2
156,164,444,436,0,0,1,0,1.0,0.0,0.0,0.0,396.02020150492325,2
164,164,436,436,0,0,1,0,1.0,0.0,0.0,0.0,388.0206180088888,2
172,164,428,436,0,0,1,0,1.0,0.0,0.0,0.0,380.0210520484359,2
180,164,420,436,0,0,1,0,1.0,0.0,0.0,0.0,372.0215047547655,2
188,164,412,436,0,0,1,0,1.0,0.0,0.0,0.0,364.0219773585106,2
196,164,404,436,0,0,1,0,1.0,0.0,0.0,0.0,356.02247120090607,2
204,164,396,436,0,0,1,0,1.0,0.0,0.0,0.0,348.0229877464993,2
212,164,388,436,0,0,1,0,1.0,0.0,0.0,0.0,340.02352859765455,2
220,164,380,436,0,0,1,0,1.0,0.0,0.0,0.0,332.02409551115414,2
228,164,372,436,0,0,1,0,1.0,0.0,0.0,0.0,324.02469041725817,2
236,164,364,436,0,0,1,0,1.0,0.0,0.0,0.0,316.0253154416589,2
244,164,356,436,0,0,1,0,1.0,0.0,0.0,0.0,308.0259729308553,2
252,164,348,436,0,0,1,0,1.0,0.0,0.0,0.0,300.0266654815868,2
260,164,340,436,0,0,1,0,1.0,0.0,0.0,0.0,292.0273959751037,2
268,164,332,436,0,0,1,0,1.0,0.0,0.0,0.0,284.0281676172277,2
276,164,324,436,0,0,1,0,1.0,0.0,0.0,0.0,276.02898398537786,2
284,164,316,436,0,0,1,0,1.0,0.0,0.0,0.0,268.02984908401527,2
292,164,308,436,0,0,1,0,1.0,0.0,0.0,0.0,260.0307674103201,2
300,164,300,436,0,0,1,0,1.0,0.0,0.0,0.0,252.03174403237384,2
308,164,292,436,0,0,1,0,1.0,0.0,0.0,0.0,244.0327846827143,2
316,164,284,436,0,0,1,0,1.0,0.0,0.0,0.0,236.03389587091087,2
324,164,276,436,0,0,1,0,1.0,0.0,0.0,0.0,228.0350850198276,2
332,164,268,436,0,0,1,0,1.0,0.0,0.0,0.0,220.03636063160107,2
340,164,260,436,0,0,1,0,1.0,0.0,0.0,0.0,212.03773249117714,2
348,164,252,436,0,0,1,0,1.0,0.0,0.0,0.0,204.0392119177096,2
356,164,244,436,0,0,1,0,1.0,0.0,0.0,0.0,196.04081207748553,2
364,164,236,436,0,0,1,0,1.0,0.0,0.0,0.0,188.04254837669055,2
372,164,228,436,0,0,1,0,1.0,0.0,0.0,0.0,180.0444389588304,2
380,164,220,436,0,0,1,0,1.0,0.0,0.0,0.0,172.04650534085255,2
388,164,212,436,0,0,1,0,1.0,0.0,0.0,0.0,164.04877323527901,2
396,164,204,436,0,0,1,0,1.0,0.0,0.0,0.0,156.05127362504928,2
404,164,196,436,0,0,1,0,1.0,0.0,0.0,0.0,148.05404418657398,2
412,164,188,436,0,0,1,0,1.0,0.0,0.0,0.0,140.05713120009278,2
420,164,180,436,0,0,1,0,1.0,0.0,0.0,0.0,132.06059215375342,2
428,164,172,436,0,0,1,0,1.0,0.0,0.0,0.0,124.06449935416659,2
436,164,164,436,0,0,1,0,1.0,0.0,0.0,0.0,116.06894502837527,2
444,164,156,436,0,0,1,0,1.0,0.0,0.0,0.0,108.07404868885037,2
452,164,148,436,0,0,1,0,1.0,0.0,0.0,0.0,100.07996802557443,2
460,164,140,436,0,0,1,0,1.0,0.0,0.0,0.0,92.0869154657707,2
468,164,132,436,0,0,1,0,1.0,0.0,0.0,0.0,84.09518416651456,2
476,164,124,436,0,0,1,0,1.0,0.0,0.0,0.0,76.10519036176179,2
484,164,116,436,0,0,1,0,1.0,0.0,0.0,0.0,68.11754546370561,2
492,164,108,436,0,0,1,0,1.0,0.0,0.0,0.0,60.13318551349163,2
500,164,100,436,0,0,1,0,1.0,0.0,0.0,0.0,52.15361924162119,2
508,164,92,436,0,0,1,0,1.0,0.0,0.0,0.0,44.181444068749045,2
516,164,84,436,0,0,1,0,1.0,0.0,0.0,0.0,36.22154055254967,2
524,164,76,436,1,0,0,0,1.0,0.0,0.0,0.0,331.44531977386555,3
516,172,84,428,1,0,0,0,0.0,1.0,0.0,0.0,321.44672964583106,3
508,180,92,420,1,0,0,0,0.0,1.0,0.0,0.0,311.53811965793204,3
500,188,100,412,1,0,0,0,0.0,1.0,0.0,0.0,301.72835465033774,3
492,196,108,404,1,0,0,0,0.0,1.0,0.0,0.0,292.0273959751037,3
484,204,116,396,1,0,0,0,0.0,1.0,0.0,0.0,282.44645510255566,3
476,212,124,388,1,0,0,0,0.0,1.0,0.0,0.0,272.9981684920249,3
468,220,132,380,1,0,0,0,0.0,1.0,0.0,0.0,263.69679558159214,3
460,228,140,372,1,0,0,0,0.0,1.0,0.0,0.0,254.55844122715712,3
452,236,148,364,1,0,0,0,0.0,1.0,0.0,0.0,245.60130292814003,3
444,244,156,356,1,0,0,0,0.0,1.0,0.0,0.0,236.8459414893994,3
436,252,164,348,1,0,0,0,,,,,228.31557108528537,3
428,260,172,340,1,0,0,0,,,,,220.03636063160107,3
420,268,180,332,1,0,0,0,,,,,212.03773249117714,3
412,268,188,332,1,0,0,0,0.0,0.0,1.0,0.0,204.0392119177096,3
404,268,196,332,1,0,0,0,0.0,0.0,1.0,0.0,196.04081207748553,3
396,268,204,332,1,0,0,0,0.0,0.0,1.0,0.0,188.04254837669055,3
388,268,212,332,1,0,0,0,0.0,0.0,1.0,0.0,180.0444389588304,3
380,268,220,332,1,0,0,0,0.0,0.0,1.0,0.0,172.04650534085255,3
372,268,228,332,1,0,0,0,0.0,0.0,1.0,0.0,164.04877323527901,3
364,268,236,332,1,0,0,0,0.0,0.0,1.0,0.0,156.05127362504928,3
356,268,244,332,1,0,0,0,0.0,0.0,1.0,0.0,148.05404418657398,3
348,268,252,332,1,0,0,0,0.0,0.0,1.0,0.0,140.05713120009278,3
340,268,260,332,1,0,0,0,0.0,0.0,1.0,0.0,132.06059215375342,3
332,268,268,332,1,0,0,0,0.0,0.0,1.0,0.0,124.06449935416659,3
324,268,276,332,1,0,0,0,0.0,0.0,1.0,0.0,116.06894502837527,3
316,268,284,332,1,0,0,0,0.0,0.0,1.0,0.0,108.07404868885037,3
308,268,292,332,1,0,0,0,0.0,0.0,1.0,0.0,100.07996802557443,3
300,268,300,332,1,0,0,0,0.0,0.0,1.0,0.0,92.0869154657707,3
292,268,308,332,1,0,0,0,0.0,0.0,1.0,0.0,84.09518416651456,3
284,268,316,332,1,0,0,0,0.0,0.0,1.0,0.0,76.10519036176179,3
276,268,324,332,1,0,0,0,0.0,0.0,1.0,0.0,68.11754546370561,3
268,268,332,332,1,0,0,0,0.0,0.0,1.0,0.0,60.13318551349163,3
260,268,340,332,1,0,0,0,0.0,0.0,1.0,0.0,52.15361924162119,3
252,268,348,332,1,0,0,0,0.0,0.0,1.0,0.0,44.181444068749045,3
244,268,356,332,1,0,0,0,0.0,0.0,1.0,0.0,36.22154055254967,3
236,268,364,332,0,0,1,0,0.0,0.0,1.0,0.0,260.76809620810593,2
244,260,356,340,0,0,1,0,0.0,0.0,0.0,1.0,249.73586046060746,2
252,252,348,348,0,0,1,0,0.0,0.0,0.0,1.0,238.72997298202839,2
260,244,340,356,0,0,1,0,0.0,0.0,0.0,1.0,227.75425352778814,2
268,236,332,364,0,0,1,0,0.0,0.0,0.0,1.0,216.81328372588243,2
276,228,324,372,0,0,1,0,0.0,0.0,0.0,1.0,205.91260281974002,2
284,220,316,380,0,0,1,0,0.0,0.0,0.0,1.0,195.05896544378575,2
292,212,308,388,0,0,1,0,0.0,0.0,0.0,1.0,184.26068490049633,2
300,204,300,396,0,0,1,0,0.0,0.0,0.0,1.0,173.5280957078709,2
308,196,292,404,0,0,1,0,0.0,0.0,0.0,1.0,162.87418457201866,2
316,188,284,412,0,0,1,0,0.0,0.0,0.0,1.0,152.31546211727817,2
324,180,276,420,0,0,1,0,0.0,0.0,0.0,1.0,141.8731828077456,2
332,172,268,428,0,0,1,0,,,,,131.5750736271882,2
340,164,260,436,0,0,1,0,,,,,121.45781160551181,2
348,156,252,444,0,0,1,0,,,,,111.57060544785082,2
356,148,244,452,0,0,1,0,,,,,101.9803902718557,2
364,140,236,460,0,0,1,0,,,,,92.77930803794561,2
372,132,228,468,0,0,1,0,,,,,84.09518416651456,2
380,124,220,476,1,0,0,0,,,,,76.10519036176179,2
380,116,220,484,1,0,0,0,0.0,0.0,0.0,1.0,68.11754546370561,2
380,108,220,492,1,0,0,0,0.0,0.0,0.0,1.0,60.13318551349163,2
380,100,220,500,1,0,0,0,0.0,0.0,0.0,1.0,52.15361924162119,2
380,92,220,508,1,0,0,0,0.0,0.0,0.0,1.0,44.181444068749045,2
380,84,220,516,1,0,0,0,0.0,0.0,0.0,1.0,36.22154055254967,2
380,76,220,524,0,0,1,0,0.0,0.0,0.0,1.0,30.463092423455635,2
388,68,212,532,0,0,1,0,,,,,482.0290447680513,2
396,76,204,524,0,0,1,0,1.0,0.0,0.0,0.0,472.9143685700404,2
404,84,196,516,0,0,1,0,1.0,0.0,0.0,0.0,463.89654018972806,2
412,92,188,508,0,0,1,0,1.0,0.0,0.0,0.0,454.9813182977956,2
420,100,180,500,0,0,1,0,1.0,0.0,0.0,0.0,446.1748536168304,2
428,108,172,492,0,0,1,0,1.0,0.0,0.0,0.0,437.4837139825893,2
436,116,164,484,0,0,1,0,1.0,0.0,0.0,0.0,428.9149099763262,2
444,124,156,476,0,0,1,0,1.0,0.0,0.0,0.0,420.47592083257274,2
452,132,148,468,0,0,1,0,1.0,0.0,0.0,0.0,412.1747202340289,2
460,140,140,460,0,0,1,0,1.0,0.0,0.0,0.0,404.01980149492675,2
468,148,132,452,1,0,0,0,1.0,0.0,0.0,0.0,396.02020150492325,2
468,156,132,444,1,0,0,0,0.0,1.0,0.0,0.0,388.0206180088888,2
468,164,132,436,1,0,0,0,0.0,1.0,0.0,0.0,380.0210520484359,2
468,172,132,428,1,0,0,0,0.0,1.0,0.0,0.0,372.0215047547655,2
468,180,132,420,1,0,0,0,0.0,1.0,0.0,0.0,364.0219773585106,2
468,188,132,412,1,0,0,0,0.0,1.0,0.0,0.0,356.02247120090607,2
468,196,132,404,1,0,0,0,0.0,1.0,0.0,0.0,348.0229877464993,2
468,204,132,396,1,0,0,0,0.0,1.0,0.0,0.0,340.02352859765455,2
468,212,132,388,1,0,0,0,0.0,1.0,0.0,0.0,332.02409551115414,2
468,220,132,380,1,0,0,0,0.0,1.0,0.0,0.0,324.02469041725817,2
468,228,132,372,1,0,0,0,0.0,1.0,0.0,0.0,316.0253154416589,2
468,236,132,364,1,0,0,0,0.0,1.0,0.0,0.0,308.0259729308553,2
468,244,132,356,1,0,0,0,0.0,1.0,0.0,0.0,300.0266654815868,2
468,252,132,348,1,0,0,0,0.0,1.0,0.0,0.0,292.0273959751037,2
468,260,132,340,1,0,0,0,0.0,1.0,0.0,0.0,284.0281676172277,2
468,268,132,332,1,0,0,0,0.0,1.0,0.0,0.0,276.02898398537786,2
468,276,132,324,1,0,0,0,0.0,1.0,0.0,0.0,268.02984908401527,2
468,284,132,316,1,0,0,0,0.0,1.0,0.0,0.0,260.0307674103201,2
468,292,132,308,1,0,0,0,0.0,1.0,0.0,0.0,252.03174403237384,2
468,300,132,300,1,0,0,0,0.0,1.0,0.0,0.0,244.0327846827143,2
468,308,132,292,1,0,0,0,0.0,1.0,0.0,0.0,236.03389587091087,2
468,316,132,284,1,0,0,0,0.0,1.0,0.0,0.0,228.0350850198276,2
468,324,132,276,1,0,0,0,0.0,1.0,0.0,0.0,220.03636063160107,2
468,332,132,268,1,0,0,0,0.0,1.0,0.0,0.0,212.03773249117714,2
468,340,132,260,1,0,0,0,0.0,1.0,0.0,0.0,204.0392119177096,2
468,348,132,252,1,0,0,0,0.0,1.0,0.0,0.0,196.04081207748553,2
468,356,132,244,1,0,0,0,0.0,1.0,0.0,0.0,188.04254837669055,2
468,364,132,236,1,0,0,0,0.0,1.0,0.0,0.0,180.0444389588304,2
468,372,132,228,1,0,0,0,0.0,1.0,0.0,0.0,172.04650534085255,2
468,380,132,220,1,0,0,0,0.0,1.0,0.0,0.0,164.04877323527901,2
468,388,132,212,1,0,0,0,0.0,1.0,0.0,0.0,156.05127362504928,2
468,396,132,204,1,0,0,0,0.0,1.0,0.0,0.0,148.05404418657398,2
468,404,132,196,1,0,0,0,0.0,1.0,0.0,0.0,140.05713120009278,2
468,412,132,188,1,0,0,0,0.0,1.0,0.0,0.0,132.06059215375342,2
468,420,132,180,1,0,0,0,0.0,1.0,0.0,0.0,124.06449935416659,2
468,428,132,172,1,0,0,0,0.0,1.0,0.0,0.0,116.06894502837527,2
468,436,132,164,1,0,0,0,0.0,1.0,0.0,0.0,108.07404868885037,2
468,444,132,156,1,0,0,0,0.0,1.0,0.0,0.0,100.07996802557443,2
468,452,132,148,1,0,0,0,0.0,1.0,0.0,0.0,92.0869154657707,2
468,460,132,140,1,0,0,0,0.0,1.0,0.0,0.0,84.09518416651456,2
468,468,132,132,1,0,0,0,0.0,1.0,0.0,0.0,76.10519036176179,2
468,476,132,124,1,0,0,0,0.0,1.0,0.0,0.0,68.11754546370561,2
468,484,132,116,1,0,0,0,0.0,1.0,0.0,0.0,60.13318551349163,2
468,492,132,108,1,0,0,0,0.0,1.0,0.0,0.0,52.15361924162119,2
468,500,132,100,1,0,0,0,0.0,1.0,0.0,0.0,44.181444068749045,2
468,508,132,92,1,0,0,0,0.0,1.0,0.0,0.0,36.22154055254967,2
